Meu Vivo App 2018	1080x1080	Facebook	PRE DADOS	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C5_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	PERFORMANCE_NAC_Conversão - Pré_Aura_Mobile Carrosel _VM_NA_C3_D4_MC	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_D4_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Consumo de saldo PRE pago 	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C1_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Extrato Detalhado Pré Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C2_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Recarga Pré Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C3_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Compartilhamento de internet pré pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C4_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	PRE DADOS	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C5_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	PERFORMANCE_NAC_Conversão - Pré_Aura_Mobile Carrosel _VM_NA_C3_D4_MC	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_D4_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Consumo de saldo PRE pago 	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C1_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Extrato Detalhado Pré Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C2_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Recarga Pré Pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C3_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	Compartilhamento de internet pré pago	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C4_MC_1080X1080
Meu Vivo App 2018	1080x1080	Facebook	PRE DADOS	VIVO_MEU VIVO MOVEL_PORTAL_FACEBOOK_VM_NA_C3_C5_MC_1080X1080
